second,Volt
+188.2000E-06,+2.2375000119E+00
+188.4000E-06,+2.2375000119E+00
+188.6000E-06,+2.2687500119E+00
+188.8000E-06,+2.2375000119E+00
+189.0000E-06,+2.2062500119E+00
+189.2000E-06,+2.2375000119E+00
+189.4000E-06,+2.2062500119E+00
+189.6000E-06,+2.2062500119E+00
+189.8000E-06,+2.2062500119E+00
+190.0000E-06,+2.2062500119E+00
+190.2000E-06,+2.1750000119E+00
+190.4000E-06,+2.2062500119E+00
+190.6000E-06,+2.2062500119E+00
+190.8000E-06,+2.1750000119E+00
+191.0000E-06,+2.2062500119E+00
+191.2000E-06,+2.2062500119E+00
+191.4000E-06,+2.2062500119E+00
+191.6000E-06,+2.1750000119E+00
+191.8000E-06,+2.1750000119E+00
+192.0000E-06,+2.1750000119E+00
+192.2000E-06,+2.1750000119E+00
+192.4000E-06,+2.1750000119E+00
+192.6000E-06,+2.1437500119E+00
+192.8000E-06,+2.1437500119E+00
+193.0000E-06,+2.1437500119E+00
+193.2000E-06,+2.1437500119E+00
+193.4000E-06,+2.1437500119E+00
+193.6000E-06,+2.1437500119E+00
+193.8000E-06,+2.1750000119E+00
+194.0000E-06,+2.1437500119E+00
+194.2000E-06,+2.1437500119E+00
+194.4000E-06,+2.1437500119E+00
+194.6000E-06,+2.1125000119E+00
+194.8000E-06,+2.1437500119E+00
+195.0000E-06,+2.1125000119E+00
+195.2000E-06,+2.1125000119E+00
+195.4000E-06,+2.1125000119E+00
+195.6000E-06,+2.1437500119E+00
+195.8000E-06,+2.1125000119E+00
+196.0000E-06,+2.1437500119E+00
+196.2000E-06,+2.1125000119E+00
+196.4000E-06,+2.0812500119E+00
+196.6000E-06,+2.1125000119E+00
+196.8000E-06,+2.0812500119E+00
+197.0000E-06,+2.1125000119E+00
+197.2000E-06,+2.0812500119E+00
+197.4000E-06,+2.0812500119E+00
+197.6000E-06,+2.0812500119E+00
+197.8000E-06,+2.0812500119E+00
+198.0000E-06,+2.0812500119E+00
+198.2000E-06,+2.0812500119E+00
+198.4000E-06,+2.0812500119E+00
+198.6000E-06,+2.1125000119E+00
+198.8000E-06,+2.0812500119E+00
+199.0000E-06,+2.0812500119E+00
+199.2000E-06,+2.0812500119E+00
+199.4000E-06,+2.0500000119E+00
+199.6000E-06,+2.0812500119E+00
+199.8000E-06,+2.0500000119E+00
+200.0000E-06,+2.0812500119E+00
+200.2000E-06,+2.0500000119E+00
+200.4000E-06,+2.0500000119E+00
+200.6000E-06,+2.0500000119E+00
+200.8000E-06,+2.0500000119E+00
+201.0000E-06,+2.0500000119E+00
+201.2000E-06,+2.0187500119E+00
+201.4000E-06,+2.0187500119E+00
+201.6000E-06,+2.0187500119E+00
+201.8000E-06,+2.0500000119E+00
+202.0000E-06,+2.0500000119E+00
+202.2000E-06,+2.0187500119E+00
+202.4000E-06,+2.0500000119E+00
+202.6000E-06,+2.0500000119E+00
+202.8000E-06,+2.0187500119E+00
+203.0000E-06,+2.0187500119E+00
+203.2000E-06,+1.9875000119E+00
+203.4000E-06,+1.9875000119E+00
+203.6000E-06,+2.0187500119E+00
+203.8000E-06,+1.9875000119E+00
+204.0000E-06,-512.4999881E-03
+204.2000E-06,-418.7499881E-03
+204.4000E-06,-387.4999881E-03
+204.6000E-06,-356.2499881E-03
+204.8000E-06,-324.9999881E-03
+205.0000E-06,-293.7499881E-03
+205.2000E-06,-262.4999881E-03
+205.4000E-06,-231.2499881E-03
+205.6000E-06,-231.2499881E-03
+205.8000E-06,-199.9999881E-03
+206.0000E-06,-199.9999881E-03
+206.2000E-06,-168.7499881E-03
+206.4000E-06,-168.7499881E-03
+206.6000E-06,-168.7499881E-03
+206.8000E-06,-106.2499881E-03
+207.0000E-06,-137.4999881E-03
+207.2000E-06,-106.2499881E-03
+207.4000E-06,-106.2499881E-03
+207.6000E-06,-74.9999881E-03
+207.8000E-06,-74.9999880E-03
+208.0000E-06,+2.0812500119E+00
+208.2000E-06,+2.1125000119E+00
+208.4000E-06,+2.1437500119E+00
+208.6000E-06,+2.1750000119E+00
+208.8000E-06,+2.1125000119E+00
+209.0000E-06,+2.1750000119E+00
+209.2000E-06,+2.1125000119E+00
+209.4000E-06,+2.1437500119E+00
+209.6000E-06,+2.1437500119E+00
+209.8000E-06,+2.1437500119E+00
+210.0000E-06,+2.1125000119E+00
+210.2000E-06,+2.1125000119E+00
+210.4000E-06,+2.1125000119E+00
+210.6000E-06,+2.1125000119E+00
+210.8000E-06,+2.0812500119E+00
+211.0000E-06,+2.0812500119E+00
+211.2000E-06,+2.0812500119E+00
+211.4000E-06,+2.1125000119E+00
+211.6000E-06,+2.0812500119E+00
+211.8000E-06,+2.0812500119E+00
+212.0000E-06,+2.0812500119E+00
+212.2000E-06,+2.0812500119E+00
+212.4000E-06,+2.0812500119E+00
+212.6000E-06,+2.0812500119E+00
+212.8000E-06,+2.0812500119E+00
+213.0000E-06,+2.0812500119E+00
+213.2000E-06,+2.0500000119E+00
+213.4000E-06,+2.0812500119E+00
+213.6000E-06,+2.0500000119E+00
+213.8000E-06,+2.0500000119E+00
+214.0000E-06,+2.0812500119E+00
+214.2000E-06,+2.0500000119E+00
+214.4000E-06,+2.0500000119E+00
+214.6000E-06,+2.0500000119E+00
+214.8000E-06,+2.0500000119E+00
+215.0000E-06,+2.0500000119E+00
+215.2000E-06,+2.0500000119E+00
+215.4000E-06,+2.0500000119E+00
+215.6000E-06,+2.0187500119E+00
+215.8000E-06,+2.0187500119E+00
+216.0000E-06,+2.0500000119E+00
+216.2000E-06,+2.0187500119E+00
+216.4000E-06,+2.0187500119E+00
+216.6000E-06,+2.0500000119E+00
+216.8000E-06,+2.0187500119E+00
+217.0000E-06,+2.0187500119E+00
+217.2000E-06,+1.9875000119E+00
+217.4000E-06,+2.0187500119E+00
+217.6000E-06,+1.9875000119E+00
+217.8000E-06,+1.9875000119E+00
+218.0000E-06,+1.9875000119E+00
+218.2000E-06,+1.9875000119E+00
+218.4000E-06,+1.9875000119E+00
+218.6000E-06,+1.9875000119E+00
+218.8000E-06,+1.9875000119E+00
+219.0000E-06,+1.9875000119E+00
+219.2000E-06,+1.9875000119E+00
+219.4000E-06,+1.9562500119E+00
+219.6000E-06,+1.9875000119E+00
+219.8000E-06,+1.9562500119E+00
+220.0000E-06,+1.9875000119E+00
+220.2000E-06,+1.9562500119E+00
+220.4000E-06,+1.9875000119E+00
+220.6000E-06,+1.9562500119E+00
+220.8000E-06,+1.9562500119E+00
+221.0000E-06,+1.9250000119E+00
+221.2000E-06,+1.9875000119E+00
+221.4000E-06,+1.9562500119E+00
+221.6000E-06,+1.9562500119E+00
+221.8000E-06,+1.9562500119E+00
+222.0000E-06,+1.9562500119E+00
+222.2000E-06,+1.9562500119E+00
+222.4000E-06,+1.9562500119E+00
+222.6000E-06,+1.9250000119E+00
+222.8000E-06,+1.9250000119E+00
+223.0000E-06,+1.9250000119E+00
+223.2000E-06,+1.9250000119E+00
+223.4000E-06,+1.9250000119E+00
+223.6000E-06,+1.9250000119E+00
+223.8000E-06,+1.9562500119E+00
+224.0000E-06,+1.9250000119E+00
+224.2000E-06,+1.9250000119E+00
+224.4000E-06,+1.9250000119E+00
+224.6000E-06,+1.9250000119E+00
+224.8000E-06,+1.9250000119E+00
+225.0000E-06,+1.9250000119E+00
+225.2000E-06,+1.8937500119E+00
+225.4000E-06,+1.8937500119E+00
+225.6000E-06,+1.8937500119E+00
+225.8000E-06,+1.9250000119E+00
+226.0000E-06,+1.9250000119E+00
+226.2000E-06,+1.8937500119E+00
+226.4000E-06,+1.8937500119E+00
+226.6000E-06,+1.8625000119E+00
+226.8000E-06,+1.8625000119E+00
+227.0000E-06,+1.8937500119E+00
+227.2000E-06,+1.8937500119E+00
+227.4000E-06,+1.8937500119E+00
+227.6000E-06,+1.8937500119E+00
+227.8000E-06,+1.8625000119E+00
+228.0000E-06,-606.2499881E-03
+228.2000E-06,-512.4999881E-03
+228.4000E-06,-512.4999881E-03
+228.6000E-06,-449.9999881E-03
+228.8000E-06,-387.4999881E-03
+229.0000E-06,-387.4999881E-03
+229.2000E-06,-387.4999881E-03
+229.4000E-06,-324.9999881E-03
+229.6000E-06,-293.7499881E-03
+229.8000E-06,-293.7499881E-03
+230.0000E-06,-262.4999881E-03
+230.2000E-06,-231.2499881E-03
+230.4000E-06,-199.9999881E-03
+230.6000E-06,-168.7499881E-03
+230.8000E-06,-168.7499881E-03
+231.0000E-06,-168.7499881E-03
+231.2000E-06,-168.7499881E-03
+231.4000E-06,-137.4999881E-03
+231.6000E-06,-106.2499881E-03
+231.8000E-06,-106.2499880E-03
+232.0000E-06,+2.0500000119E+00
+232.2000E-06,+2.0500000119E+00
+232.4000E-06,+2.0812500119E+00
+232.6000E-06,+2.1125000119E+00
+232.8000E-06,+2.0500000119E+00
+233.0000E-06,+2.0812500119E+00
+233.2000E-06,+2.0500000119E+00
+233.4000E-06,+2.0500000119E+00
+233.6000E-06,+2.0812500119E+00
+233.8000E-06,+2.0500000119E+00
+234.0000E-06,+2.0500000119E+00
+234.2000E-06,+2.0187500119E+00
+234.4000E-06,+2.0187500119E+00
+234.6000E-06,+2.0500000119E+00
+234.8000E-06,+2.0187500119E+00
+235.0000E-06,+2.0187500119E+00
+235.2000E-06,+2.0187500119E+00
+235.4000E-06,+2.0187500119E+00
+235.6000E-06,+2.0187500119E+00
+235.8000E-06,+2.0187500119E+00
+236.0000E-06,+2.0187500119E+00
+236.2000E-06,+2.0187500119E+00
+236.4000E-06,+1.9875000119E+00
+236.6000E-06,+1.9875000119E+00
+236.8000E-06,+1.9875000119E+00
+237.0000E-06,+2.0187500119E+00
+237.2000E-06,+1.9875000119E+00
+237.4000E-06,+1.9875000119E+00
+237.6000E-06,+1.9875000119E+00
+237.8000E-06,+1.9875000119E+00
+238.0000E-06,+1.9875000119E+00
+238.2000E-06,+1.9875000119E+00
+238.4000E-06,+1.9875000119E+00
+238.6000E-06,+1.9875000119E+00
+238.8000E-06,+1.9875000119E+00
+239.0000E-06,+1.9562500119E+00
+239.2000E-06,+1.9875000119E+00
+239.4000E-06,+1.9875000119E+00
+239.6000E-06,+1.9875000119E+00
+239.8000E-06,+1.9562500119E+00
+240.0000E-06,+1.9875000119E+00
+240.2000E-06,+1.9562500119E+00
+240.4000E-06,+1.9562500119E+00
+240.6000E-06,+1.9562500119E+00
+240.8000E-06,+1.9250000119E+00
+241.0000E-06,+1.9875000119E+00
+241.2000E-06,+1.9250000119E+00
+241.4000E-06,+1.9250000119E+00
+241.6000E-06,+1.9562500119E+00
+241.8000E-06,+1.9250000119E+00
+242.0000E-06,+1.9250000119E+00
+242.2000E-06,+1.9562500119E+00
+242.4000E-06,+1.9250000119E+00
+242.6000E-06,+1.9250000119E+00
+242.8000E-06,+1.9250000119E+00
+243.0000E-06,+1.9250000119E+00
+243.2000E-06,+1.9250000119E+00
+243.4000E-06,+1.9250000119E+00
